user_id,total_logons,after_hours_logons,weekend_logons,failed_logons,total_emails,emails_with_attachments,external_emails,total_http,suspicious_http,total_file,exe_zip_files,total_device,num_distinct_pcs,total_email_megabytes,role,department,O,C,E,A,N,label,total_actions,after_hours_ratio,weekend_activity_ratio,failed_logon_ratio,attachment_ratio,external_email_ratio,suspicious_file_ratio,suspicious_http_ratio,device_action_ratio,total_suspicious_flags,overall_suspicious_ratio,exfiltration_intensity,activity_intensity
BER0314,692,0,0,0,4963,518,2065,56052,3502,0,0,0,1,143.1198,Salesman,2 - Sales,23,20,18,19,32,0,61707,0.0,0.0,0.0,0.10435133,0.41599515,0.0,0.062476583,0.0,6085,0.09860958,0.090215206,61707
BHC0665,926,0,0,0,2973,1183,886,32775,2587,0,0,0,3,85.75361,FieldServiceEngineer,3 - FieldService,14,21,12,12,32,0,36674,0.0,0.0,0.0,0.39778078,0.29791528,0.0,0.07892971,0.0,4656,0.12695296,0.09469666,36674
BHW0458,692,0,0,0,333,74,133,3460,107,0,0,0,1,9.820228,ProductionLineWorker,3 - Assembly,36,32,28,30,29,0,4485,0.0,0.0,0.0,0.22155689,0.39820358,0.0,0.03091592,0.0,314,0.069995545,0.053499777,4485
BIH0745,296,7,0,0,2087,835,1188,23329,1221,41,2,22,1,59.210297,0,0,43,39,50,27,25,1,25775,0.023569023,0.0,0.0,0.39990422,0.5689655,0.04761905,0.05233605,0.00085350714,3253,0.12620267,0.09431254,25775
BIS0247,1056,74,14,0,2984,303,1144,31140,2207,418,28,232,1,85.951935,MechanicalEngineer,3 - Engineering,36,19,18,39,37,0,35830,0.07000946,0.013245033,0.0,0.10150754,0.38324958,0.06682578,0.0708712,0.0064748405,3756,0.10482543,0.09999721,35830
BJH0354,692,0,0,0,4727,0,1092,49478,2316,0,0,0,1,134.64665,Manager,2 - Sales,22,21,31,20,36,0,54897,0.0,0.0,0.0,0.0,0.23096447,0.0,0.046807736,0.0,3408,0.062078763,0.062078763,54897
BJH0811,692,346,0,0,3038,0,1431,32870,1311,0,0,0,1,86.62874,ComputerProgrammer,2 - SoftwareManagement,48,39,44,14,40,0,36600,0.4992785,0.0,0.0,0.0,0.47087857,0.0,0.03988318,0.0,3088,0.08436928,0.07491598,36600
BJM0111,884,89,68,0,1082,348,326,10672,277,7841,456,5821,1,30.834015,Technician,3 - Engineering,22,24,39,41,19,0,26300,0.10056497,0.07683616,0.0,0.32132965,0.3010157,0.058148433,0.02595334,0.22132239,1496,0.056879967,0.24424927,26300
BJP0134,966,0,0,0,338,103,134,3460,239,8072,419,5940,6,9.774621,ProductionLineWorker,3 - Assembly,42,17,44,21,39,0,18776,0.0,0.0,0.0,0.3038348,0.39528024,0.0519014,0.069055185,0.31634447,895,0.047664694,0.33620918,18776
BJW0619,692,0,0,0,4973,516,1878,56052,3356,0,0,0,1,141.62398,Salesman,2 - Sales,30,43,47,21,39,0,61717,0.0,0.0,0.0,0.10373945,0.37756333,0.0,0.05987191,0.0,5750,0.09316569,0.08480508,61717
BKW0374,2716,1281,0,0,3612,708,1339,39388,1711,0,0,0,620,103.541115,ITAdmin,6 - Security,41,38,17,46,27,0,45716,0.4714759,0.0,0.0,0.19595903,0.37060615,0.0,0.043438524,0.0,5039,0.11022158,0.066714786,45716
BLB0114,1109,0,0,0,3016,1242,1222,31140,1566,0,0,0,2,86.46371,MechanicalEngineer,3 - Engineering,38,48,41,15,22,0,35265,0.0,0.0,0.0,0.41166723,0.40503812,0.0,0.050287403,0.0,4030,0.114274375,0.079056315,35265
BLL0929,692,0,0,0,2981,605,1189,32870,1716,0,0,0,1,85.4451,ComputerScientist,2 - SoftwareManagement,44,49,10,41,39,0,36543,0.0,0.0,0.0,0.20288397,0.3987257,0.0,0.05220407,0.0,3510,0.0960486,0.07949322,36543
BLS0678,571,7,0,0,1729,708,706,19097,2251,5,0,8,1,49.08606,0,0,35,17,43,28,31,1,21410,0.012237762,0.0,0.0,0.40924856,0.4080925,0.0,0.11786575,0.00037363972,3672,0.17150062,0.13848022,21410
BMC0547,692,0,0,0,3034,0,1435,32870,2323,0,0,0,1,87.661606,Physicist,1 - Research,41,18,22,21,35,0,36596,0.0,0.0,0.0,0.0,0.47281712,0.0,0.070670195,0.0,3758,0.10268601,0.10268601,36596
BMG0917,1005,29,6,0,3039,331,886,34600,4225,7692,451,5955,1,86.45955,Physicist,1 - Research,43,36,41,23,34,0,52291,0.028827038,0.005964215,0.0,0.10888158,0.29144737,0.058624722,0.1221063,0.113879755,5922,0.11324868,0.21161936,52291
BMM0112,692,0,0,0,1013,209,413,10034,480,0,0,0,1,28.905245,Technician,3 - Engineering,40,36,24,40,25,0,11739,0.0,0.0,0.0,0.2061144,0.40729782,0.0,0.047832586,0.0,1102,0.09386712,0.076064736,11739
BMS0877,252,0,0,0,1786,700,573,20412,2474,0,0,0,1,50.868286,0,0,31,50,11,43,33,0,22450,0.0,0.0,0.0,0.39171797,0.32064915,0.0,0.121197276,0.0,3747,0.16689679,0.13571778,22450
BMT0528,744,0,0,0,1010,396,381,10034,1055,1903,121,1420,2,29.095531,Technician,3 - FieldService,33,25,39,25,30,0,15111,0.0,0.0,0.0,0.3916914,0.3768546,0.06355042,0.105132036,0.09396506,1953,0.12923504,0.18898888,15111
BNG0237,955,0,0,0,3008,1208,823,32870,1754,0,0,0,1,85.73448,SoftwareEngineer,2 - SoftwareManagement,39,36,36,47,27,0,36833,0.0,0.0,0.0,0.4014623,0.27351278,0.0,0.053360105,0.0,3785,0.10275832,0.06996253,36833
BNR0965,962,0,0,0,333,134,150,3460,162,0,0,0,1,9.318369,ProductionLineWorker,3 - Assembly,47,19,15,20,22,0,4755,0.0,0.0,0.0,0.4011976,0.4491018,0.0,0.04680728,0.0,446,0.093776286,0.06560135,4755
BQS0525,112,0,32,0,142,44,51,1323,36,57,1,782,8,4.02207,0,0,42,38,19,45,30,0,2416,0.0,0.28318584,0.0,0.30769232,0.35664335,0.01724138,0.027190333,0.32354158,132,0.054613158,0.35953662,2416
BRB0355,1552,0,346,0,4389,1302,1289,45500,3491,712,46,1792,3,125.5629,FieldServiceEngineer,3 - FieldService,33,21,37,19,29,0,53945,0.0,0.22279459,0.0,0.29658315,0.29362187,0.06451613,0.07672359,0.033218402,6128,0.113595076,0.12182553,53945
BRM0995,1015,357,0,0,3044,922,1227,34600,1498,590,33,5932,4,86.06583,IndustrialEngineer,1 - IndustrialEngineering,20,11,32,26,40,0,45181,0.35137796,0.0,0.0,0.30279148,0.40295565,0.055837564,0.043293547,0.13129123,4037,0.08934974,0.19160286,45181
BRS0734,220,0,34,0,1497,423,413,17820,528,1845,101,256,1,42.18107,0,0,32,39,47,10,30,0,21638,0.0,0.15384616,0.0,0.2823765,0.27570093,0.05471289,0.029627968,0.011830491,1465,0.06770183,0.05531679,21638
BSA0431,692,0,0,0,3044,299,1586,32870,794,0,0,0,1,87.0474,TestEngineer,3 - Engineering,50,41,19,40,29,0,36606,0.0,0.0,0.0,0.09819376,0.5208539,0.0,0.02415503,0.0,2679,0.073182724,0.06501489,36606
BSB0990,692,0,0,0,3015,621,939,32870,1605,0,0,0,1,86.012665,SoftwareEngineer,2 - SoftwareManagement,34,44,13,43,37,0,36577,0.0,0.0,0.0,0.20590186,0.31133953,0.0,0.048827235,0.0,3165,0.08652742,0.06955,36577
BSH0445,692,0,0,0,3043,602,1207,32870,833,0,0,0,1,85.94973,TestEngineer,3 - Engineering,38,22,30,15,21,0,36605,0.0,0.0,0.0,0.1977661,0.39651775,0.0,0.025341487,0.0,2642,0.07217396,0.05572857,36605
BSS0369,1924,807,360,0,2300,216,841,28561,3773,2295,133,5472,504,66.63826,0,0,39,42,34,14,32,1,40552,0.41922078,0.18701299,0.0,0.09387223,0.36549327,0.05792683,0.13209859,0.13493453,5770,0.14228293,0.24871156,40552
BSS0463,728,0,0,0,335,132,130,3460,105,0,0,0,2,9.793425,ProductionLineWorker,3 - Assembly,32,40,40,38,28,0,4523,0.0,0.0,0.0,0.39285713,0.38690478,0.0,0.030338053,0.0,367,0.0811229,0.05194518,4523
BTL0226,647,8,0,0,1862,568,728,20238,1868,4,0,16,20,53.41931,0,0,36,44,37,38,31,1,22767,0.012345679,0.0,0.0,0.30488458,0.39076757,0.0,0.09229705,0.0007027407,3172,0.13931835,0.114722416,22767
BTL0722,692,0,0,0,334,71,179,3460,166,0,0,0,1,9.437896,ProductionLineWorker,3 - Assembly,39,41,36,17,49,0,4486,0.0,0.0,0.0,0.2119403,0.53432834,0.0,0.047963016,0.0,416,0.09271228,0.07688879,4486
BTN0061,1132,0,0,0,3031,1207,940,32870,1434,0,0,0,17,87.35826,Scientist,1 - Research,42,21,22,20,22,0,37033,0.0,0.0,0.0,0.39808708,0.31002638,0.0,0.04362508,0.0,3581,0.09669493,0.06410325,37033
BTR0403,1114,0,0,0,3003,294,1436,32870,1140,520,42,756,21,85.40469,ComputerScientist,2 - SoftwareManagement,47,47,21,17,28,0,38263,0.0,0.0,0.0,0.09786951,0.47802928,0.0806142,0.034681026,0.019757474,2912,0.07610287,0.08707924,38263
BTS0011,692,0,0,0,5930,1214,2094,65740,1177,0,0,0,1,168.93646,Director,2 - EmployeeRelations,25,42,16,25,29,0,72362,0.0,0.0,0.0,0.20468724,0.3530602,0.0,0.01790359,0.0,4485,0.06197919,0.045202658,72362
BTW0005,932,0,0,0,8950,3593,4008,98610,7582,0,0,0,2,256.49628,VicePresident,0,33,39,18,18,27,0,108492,0.0,0.0,0.0,0.40140766,0.4477712,0.0,0.07688797,0.0,15183,0.13994451,0.10682717,108492
BVC0790,1585,73,320,0,3768,1139,1668,41135,862,975,57,1749,3,106.57256,FieldServiceEngineer,3 - FieldService,24,18,18,36,38,0,49212,0.046027742,0.20176545,0.0,0.30220217,0.44255772,0.05840164,0.02095488,0.03553939,3799,0.07719505,0.08694857,49212
BVN0514,236,0,0,0,327,43,79,3190,47,0,0,0,2,9.338507,0,0,36,23,30,23,22,0,3753,0.0,0.0,0.0,0.13109756,0.24085365,0.0,0.014728925,0.0,169,0.045018647,0.0335642,3753
BWH0813,692,346,0,0,3035,1205,1089,32870,2918,0,0,0,1,87.42019,ComputerScientist,2 - SoftwareManagement,36,36,33,20,30,0,36597,0.4992785,0.0,0.0,0.3969038,0.35869566,0.0,0.088771254,0.0,5558,0.15186623,0.109486856,36597
BWP0202,1335,129,16,0,3663,1118,1481,39444,3068,627,41,257,2,104.18032,Attorney,3 - Contracts,20,36,15,25,28,0,45326,0.09655689,0.011976048,0.0,0.30513102,0.40420306,0.06528662,0.07777919,0.00566991,5837,0.12877534,0.10602952,45326
BXJ0010,692,0,0,0,6058,0,2418,65740,5945,0,0,0,1,172.68118,Director,1 - Personnel,46,24,30,35,34,0,72490,0.0,0.0,0.0,0.0,0.39907575,0.0,0.09043063,0.0,8363,0.11536605,0.11536605,72490
BYP0070,476,0,0,0,2060,0,733,22610,2181,0,0,0,1,59.00553,0,0,30,19,41,21,33,0,25146,0.0,0.0,0.0,0.0,0.3556526,0.0,0.096457474,0.0,2914,0.115878634,0.115878634,25146
CAA0612,959,0,0,0,5372,1627,2032,58820,2738,641,35,254,1,153.36201,Salesman,2 - Sales,20,41,32,42,31,0,66046,0.0,0.0,0.0,0.30281034,0.37818724,0.054517135,0.046548,0.0038457462,6432,0.0973852,0.076067045,66046
CAB0388,956,0,0,0,2946,1142,1232,32775,2399,0,0,0,1,83.50462,Scientist,1 - Research,37,33,23,40,36,0,36677,0.0,0.0,0.0,0.3875127,0.41805226,0.0,0.0731938,0.0,4773,0.13013251,0.09899668,36677
CAB0614,1112,0,0,0,5335,1620,2466,56052,4929,931,50,733,15,153.0675,Salesman,2 - Sales,17,38,22,12,34,0,64163,0.0,0.0,0.0,0.3035982,0.46214393,0.05364807,0.087934636,0.011423851,9065,0.1412786,0.1266754,64163
CAC0889,120,0,0,0,170,17,82,1740,5,0,0,0,1,4.8397818,0,0,46,49,32,41,27,0,2030,0.0,0.0,0.0,0.099415205,0.47953215,0.0,0.0028719127,0.0,104,0.051206302,0.04283604,2030
CAH0936,567,11,0,0,1512,465,635,17202,468,42,3,25,19,43.501778,0,0,40,22,39,50,24,1,19348,0.019366197,0.0,0.0,0.30733642,0.41969597,0.069767445,0.027204558,0.0012920564,1582,0.08176133,0.058297586,19348
CAM0102,692,0,0,0,3038,0,1039,32870,2611,0,0,0,1,87.10371,ComputerScientist,3 - Engineering,31,44,19,15,27,0,36600,0.0,0.0,0.0,0.0,0.3418888,0.0,0.07943172,0.0,3650,0.099724054,0.099724054,36600
CAM0681,959,0,0,0,3033,907,1179,34600,4409,759,42,717,1,86.98218,ComputerScientist,2 - SoftwareManagement,41,43,45,10,28,0,40068,0.0,0.0,0.0,0.29894528,0.3885959,0.055263158,0.12742406,0.017894132,6537,0.16314358,0.15735357,40068
CAN0842,692,0,0,0,338,0,169,3460,58,0,0,0,1,9.793519,ProductionLineWorker,3 - Assembly,38,41,22,39,29,0,4490,0.0,0.0,0.0,0.0,0.49852508,0.0,0.016758163,0.0,227,0.050545536,0.050545536,4490
CAS0507,1201,14,1,0,1003,293,565,10005,358,6290,374,759,3,29.126976,Technician,3 - FieldService,14,46,33,11,25,0,19258,0.011647254,0.00083194673,0.0,0.29183266,0.562749,0.059450008,0.035778534,0.039410144,1604,0.083285734,0.08733579,19258
CBB0365,3256,1367,0,0,3690,770,957,39444,1502,0,0,0,634,106.108,ITAdmin,6 - Security,37,17,20,41,33,0,46390,0.41971138,0.0,0.0,0.20861556,0.25927934,0.0,0.038078338,0.0,4596,0.099070944,0.05300597,46390
CBG0398,692,0,0,0,3019,612,1406,32870,612,0,0,0,1,86.93562,SoftwareEngineer,2 - SoftwareManagement,40,21,41,10,24,0,36581,0.0,0.0,0.0,0.20264901,0.4655629,0.0,0.018618235,0.0,2630,0.07189328,0.05516374,36581
CBG0490,692,0,0,0,5029,1018,2015,56052,9212,0,0,0,1,142.32921,Salesman,2 - Sales,50,31,35,10,29,0,61773,0.0,0.0,0.0,0.20238568,0.4005964,0.0,0.16434446,0.0,12245,0.19822255,0.18174313,61773
CCA0046,1608,754,0,0,2157,637,616,22744,2750,1678,122,1511,447,61.12862,0,0,36,43,25,15,28,1,29698,0.46861404,0.0,0.0,0.2951807,0.2854495,0.0726623,0.12090569,0.050877135,4879,0.16428162,0.16421428,29698
CCC0393,692,0,0,0,3056,299,1187,32870,1116,0,0,0,1,87.90311,ComputerProgrammer,2 - SoftwareManagement,35,30,40,16,26,0,36618,0.0,0.0,0.0,0.09780831,0.38828918,0.0,0.0339509,0.0,2602,0.07105601,0.06289085,36618
CCH0182,692,0,0,0,1012,400,396,10034,1038,0,0,0,1,29.076283,Technician,3 - FieldService,42,44,47,23,29,0,11738,0.0,0.0,0.0,0.39486673,0.39091808,0.0,0.10343797,0.0,1834,0.15623136,0.12215691,11738
CCH0685,1007,0,0,0,3049,1236,1103,32870,1382,0,0,0,2,86.40663,ComputerScientist,2 - SoftwareManagement,47,24,42,34,29,0,36926,0.0,0.0,0.0,0.4052459,0.36163935,0.0,0.04204314,0.0,3721,0.100766376,0.06729493,36926
CCL0068,576,0,0,0,2521,491,942,27464,3251,630,30,1262,1,72.41171,0,0,13,16,23,19,23,1,32453,0.0,0.0,0.0,0.19468676,0.37351307,0.04754358,0.118368834,0.038885806,4714,0.14525174,0.16808406,32453
CCM0136,997,0,0,0,334,109,117,3096,72,137,9,239,2,9.610871,ProductionLineWorker,3 - Assembly,16,16,39,40,29,0,4803,0.0,0.0,0.0,0.32537314,0.34925374,0.06521739,0.023248306,0.04975021,307,0.06390508,0.089092426,4803
CCM0467,692,0,0,0,335,67,109,3460,43,0,0,0,1,9.414131,ProductionLineWorker,3 - Assembly,43,40,19,26,25,0,4487,0.0,0.0,0.0,0.19940476,0.32440478,0.0,0.012424155,0.0,219,0.04879679,0.033868093,4487
CCM0855,692,0,0,0,5114,510,2314,56052,4252,0,0,0,1,146.62799,Salesman,2 - Sales,31,24,19,36,29,0,61858,0.0,0.0,0.0,0.09970675,0.4523949,0.0,0.075856775,0.0,7076,0.11438917,0.10614462,61858
CCR0863,692,0,0,0,5096,0,2665,56052,6949,0,0,0,1,146.0405,Salesman,2 - Sales,20,30,37,14,29,0,61840,0.0,0.0,0.0,0.0,0.5228566,0.0,0.123971954,0.0,9614,0.1554632,0.1554632,61840
CCW0031,692,0,0,0,4717,968,1893,49478,3127,0,0,0,1,134.9013,Manager,6 - Security,33,47,30,39,33,0,54887,0.0,0.0,0.0,0.20517169,0.40122932,0.0,0.06319853,0.0,5988,0.10909488,0.09145897,54887
CCW0524,692,0,0,0,1009,194,382,10005,431,0,0,0,1,28.66534,Technician,3 - FieldService,40,25,20,21,25,0,11706,0.0,0.0,0.0,0.1920792,0.37821782,0.0,0.043074157,0.0,1007,0.086016916,0.06944563,11706
CEB0210,692,0,0,0,4610,890,1828,49335,1614,0,0,0,1,131.34871,SecurityGuard,6 - Security,42,24,44,23,34,0,54637,0.0,0.0,0.0,0.1930167,0.39644328,0.0,0.03271445,0.0,4332,0.07928548,0.06299645,54637
CEJ0109,636,0,0,0,2751,0,1035,30330,37,679,47,1274,1,78.89083,0,0,21,46,17,17,32,1,35670,0.0,0.0,0.0,0.0,0.3760901,0.06911765,0.001219874,0.035715286,1119,0.03137002,0.06576771,35670
CEL0561,961,0,0,0,3001,613,1307,32775,1300,0,0,0,1,85.88934,ComputerProgrammer,2 - SoftwareManagement,40,39,36,19,40,0,36737,0.0,0.0,0.0,0.2041972,0.4353764,0.0,0.03966317,0.0,3220,0.08764767,0.070961945,36737
CFG0959,874,0,0,0,338,136,103,3460,171,0,0,0,2,9.824585,ProductionLineWorker,3 - Assembly,42,21,24,17,20,0,4672,0.0,0.0,0.0,0.40117994,0.3038348,0.0,0.049407687,0.0,410,0.08773807,0.05863471,4672
CFM0767,1096,62,4,0,1005,106,367,10034,1350,778,49,745,7,28.311365,Technician,3 - FieldService,46,23,22,35,29,0,13658,0.056517776,0.003646308,0.0,0.105367795,0.36481112,0.062901154,0.13452914,0.05454279,1934,0.14159162,0.18024746,13658
CFW0264,120,0,0,0,524,0,210,5700,366,0,0,0,1,14.976852,0,0,19,32,17,20,27,0,6344,0.0,0.0,0.0,0.0,0.4,0.0,0.06419926,0.0,576,0.09078014,0.09078014,6344
CGA0629,692,0,0,0,5046,0,1462,56052,6625,0,0,0,1,145.13557,Salesman,2 - Sales,36,35,24,49,28,0,61790,0.0,0.0,0.0,0.0,0.28967702,0.0,0.11819171,0.0,8087,0.13087666,0.13087666,61790
CGB0637,956,346,0,0,1020,321,510,10034,454,2333,121,2155,1,28.792564,Technician,3 - FieldService,20,20,15,20,29,0,16498,0.3615465,0.0,0.0,0.31439766,0.4995103,0.051842332,0.045241654,0.13061398,1752,0.10618825,0.18904176,16498
CGF0337,692,0,0,0,1012,0,405,10034,1384,0,0,0,1,29.175476,Technician,3 - FieldService,32,30,43,15,31,0,11738,0.0,0.0,0.0,0.0,0.39980257,0.0,0.1379173,0.0,1789,0.15239799,0.15239799,11738
CHG0146,692,0,0,0,4648,939,2323,49478,2264,0,0,0,1,133.44287,Manager,1 - Accounting,40,20,39,19,35,0,54818,0.0,0.0,0.0,0.20197892,0.49967736,0.0,0.045756787,0.0,5526,0.10080446,0.08367537,54818
CHM0821,1221,16,0,0,338,118,143,3460,112,1228,74,733,3,9.763323,ProductionLineWorker,3 - Assembly,48,11,39,19,23,0,6980,0.01309329,0.0,0.0,0.3480826,0.4218289,0.060211554,0.03236059,0.10499928,463,0.06632288,0.141527,6980
CIG0052,692,0,0,0,3689,383,1406,39444,1708,0,0,0,1,105.73867,AdministrativeAssistant,1 - Research,17,45,17,16,24,0,43825,0.0,0.0,0.0,0.10379404,0.3810298,0.0,0.0433008,0.0,3497,0.07979282,0.07105371,43825
CIM0271,997,0,0,0,2991,878,796,32870,502,1552,90,1442,3,85.06192,ComputerScientist,3 - Engineering,24,27,10,20,38,0,39852,0.0,0.0,0.0,0.2934492,0.26604277,0.057952352,0.01527182,0.036182974,2266,0.056858957,0.06875267,39852
CIM0926,460,0,0,0,2004,182,817,21755,3783,0,0,0,2,57.05635,0,0,31,25,41,17,31,0,24219,0.0,0.0,0.0,0.09077307,0.40748128,0.0,0.17388307,0.0,4782,0.19744013,0.18992569,24219
CJC0494,692,0,0,0,5031,1009,1420,56052,5846,0,0,0,1,143.44821,Salesman,2 - Sales,40,39,39,42,42,0,61775,0.0,0.0,0.0,0.20051669,0.28219396,0.0,0.10429415,0.0,8275,0.1339517,0.117618494,61775
CJF0802,1100,71,10,0,3030,910,971,34600,4254,0,0,0,2,87.0798,Mathematician,1 - Research,36,39,38,43,21,0,38730,0.06448683,0.009082652,0.0,0.30023095,0.3203563,0.0,0.12294442,0.0,6206,0.16023341,0.13490486,38730
CJG0470,692,0,0,0,337,0,84,3460,12,0,0,0,1,9.556265,ProductionLineWorker,3 - Assembly,44,45,22,32,24,0,4489,0.0,0.0,0.0,0.0,0.24852072,0.0,0.003467206,0.0,96,0.021380845,0.021380845,4489
CJH0702,692,0,0,0,337,0,123,3460,197,0,0,0,1,9.897572,ProductionLineWorker,3 - Assembly,46,24,30,25,37,0,4489,0.0,0.0,0.0,0.0,0.3639053,0.0,0.056919966,0.0,320,0.07126949,0.07126949,4489
CJK0200,692,0,0,0,3674,0,1341,39444,2441,0,0,0,1,104.55878,PurchasingClerk,2 - Pricing,40,29,24,38,31,0,43810,0.0,0.0,0.0,0.0,0.36489797,0.0,0.061883636,0.0,3782,0.086325355,0.086325355,43810
CJM0138,692,0,0,0,326,136,98,3460,143,0,0,0,1,9.184983,ProductionLineWorker,3 - Assembly,10,40,21,17,23,0,4478,0.0,0.0,0.0,0.41590214,0.29969418,0.0,0.041317537,0.0,377,0.08417057,0.053806655,4478
CJM0521,928,0,226,0,1334,125,531,13427,682,0,0,0,1,37.78923,Technician,3 - FieldService,13,18,37,18,24,0,15689,0.0,0.24327233,0.0,0.09363296,0.39775282,0.0,0.050789393,0.0,1338,0.085277244,0.07731039,15689
CJP0952,1034,18,3,0,335,104,140,3460,164,0,0,0,2,9.90518,ProductionLineWorker,3 - Assembly,45,18,25,18,27,0,4829,0.017391304,0.0028985508,0.0,0.30952382,0.41666666,0.0,0.04738515,0.0,426,0.08819876,0.06293996,4829
CJV0286,963,0,0,0,1006,411,352,10034,555,0,0,0,1,28.468212,Technician,3 - Engineering,18,14,17,13,26,0,12003,0.0,0.0,0.0,0.408143,0.34955314,0.0,0.055306427,0.0,1318,0.10979673,0.07555815,12003
CKB0427,692,0,0,0,3029,655,1320,32870,475,0,0,0,1,85.73228,TestEngineer,3 - Engineering,38,38,36,43,37,0,36591,0.0,0.0,0.0,0.21617162,0.43564355,0.0,0.014450427,0.0,2450,0.06695452,0.049054436,36591
CKB0482,692,0,0,0,5036,0,2467,56052,2605,0,0,0,1,144.54402,Salesman,2 - Sales,36,48,37,46,25,0,61780,0.0,0.0,0.0,0.0,0.48977566,0.0,0.046473872,0.0,5072,0.082096435,0.082096435,61780
CKD0680,692,0,0,0,3045,596,1233,32870,2903,0,0,0,1,86.116875,Scientist,1 - Research,18,50,24,18,28,0,36607,0.0,0.0,0.0,0.19566645,0.40479317,0.0,0.08831493,0.0,4732,0.12926136,0.11298077,36607
CKH0144,692,0,0,0,3015,1188,1086,32775,989,0,0,0,1,86.270615,Engineer,4 - QualityControl,34,22,22,35,30,0,36482,0.0,0.0,0.0,0.3938992,0.3600796,0.0,0.030174518,0.0,3263,0.089438915,0.056875806,36482
CKP0721,692,0,0,0,337,0,152,3460,206,0,0,0,1,9.802795,ProductionLineWorker,3 - Assembly,40,39,39,13,32,0,4489,0.0,0.0,0.0,0.0,0.44970414,0.0,0.05952037,0.0,358,0.07973274,0.07973274,4489
CLB0774,848,99,17,0,1000,297,482,10034,711,7246,414,5966,1,29.21329,Technician,3 - FieldService,49,23,22,17,31,0,25094,0.11660777,0.020023556,0.0,0.2967033,0.48151848,0.05712709,0.07085202,0.2377366,2003,0.0798167,0.28527597,25094
CLD0894,692,0,0,0,1011,0,391,10034,1122,0,0,0,1,29.205597,Technician,3 - FieldService,19,21,50,16,36,0,11737,0.0,0.0,0.0,0.0,0.38636363,0.0,0.11180867,0.0,1513,0.12889759,0.12889759,11737
CLF0852,1196,0,0,0,4988,1993,2437,56052,2797,0,0,0,3,143.8531,Salesman,2 - Sales,36,45,28,18,26,0,62236,0.0,0.0,0.0,0.39947885,0.48847464,0.0,0.0498992,0.0,7227,0.11612064,0.084097885,62236
CLH0703,692,0,0,0,332,36,161,3460,186,0,0,0,1,9.741536,ProductionLineWorker,3 - Assembly,48,41,47,28,29,0,4484,0.0,0.0,0.0,0.10810811,0.4834835,0.0,0.053741693,0.0,383,0.08539576,0.077369004,4484
CLS0296,692,0,0,0,336,0,111,3460,176,0,0,0,1,9.527798,ProductionLineWorker,3 - Assembly,27,16,25,18,33,0,4488,0.0,0.0,0.0,0.0,0.32937685,0.0,0.050852355,0.0,287,0.06393406,0.06393406,4488
CMB0912,1378,0,220,0,5723,1690,2622,60489,1535,0,0,0,46,164.05711,Manager,2 - SoftwareManagement,46,43,16,22,31,0,67590,0.0,0.1595359,0.0,0.2952481,0.4580713,0.0,0.025376095,0.0,5847,0.0865056,0.06150227,67590
CMM0487,692,0,0,0,5005,0,2565,55890,4913,0,0,0,1,143.75638,Salesman,2 - Sales,39,22,42,40,30,0,61587,0.0,0.0,0.0,0.0,0.51238513,0.0,0.08790324,0.0,7478,0.12141976,0.12141976,61587
CMS0454,692,0,0,0,336,73,82,3450,121,0,0,0,1,9.626055,ProductionLineWorker,3 - Assembly,43,23,28,15,25,0,4478,0.0,0.0,0.0,0.21661721,0.24332345,0.0,0.035062302,0.0,276,0.0616209,0.045322616,4478
CMW0783,692,0,0,0,996,0,414,10034,1310,0,0,0,1,28.71053,Technician,3 - FieldService,21,35,14,16,26,0,11722,0.0,0.0,0.0,0.0,0.41524574,0.0,0.1305431,0.0,1724,0.14706133,0.14706133,11722
CNB0900,692,0,0,0,1007,0,403,10005,1106,0,0,0,1,29.216492,Technician,3 - FieldService,34,43,38,16,27,0,11704,0.0,0.0,0.0,0.0,0.39980158,0.0,0.11053368,0.0,1509,0.12891926,0.12891926,11704
CNE0352,692,0,0,0,5950,637,2015,65740,1319,0,0,0,1,169.41782,ChiefEngineer,3 - Engineering,39,22,44,15,30,0,72382,0.0,0.0,0.0,0.10704083,0.33859855,0.0,0.020063583,0.0,3971,0.05486095,0.04606054,72382
CNM0800,692,0,0,0,2994,1149,797,32870,2632,0,0,0,1,84.50619,Scientist,1 - Research,32,11,40,38,24,0,36556,0.0,0.0,0.0,0.3836394,0.26611018,0.0,0.08007058,0.0,4578,0.12522909,0.09379873,36556
COF0120,596,302,10,0,2554,736,789,29754,821,0,0,0,1,73.42238,0,0,14,12,38,13,35,0,32904,0.50586265,0.01675042,0.0,0.28806263,0.30880627,0.0,0.027592001,0.0,2648,0.08047409,0.048928734,32904
COM0321,692,0,0,0,5016,0,2161,56052,4164,0,0,0,1,143.65239,Salesman,2 - Sales,38,18,34,18,27,0,61760,0.0,0.0,0.0,0.0,0.4307355,0.0,0.07428683,0.0,6325,0.102410905,0.102410905,61760
CPG0322,1006,0,0,0,5012,1510,2025,52938,4772,337,19,258,35,142.73564,Salesman,2 - Sales,17,13,19,24,36,0,59551,0.0,0.0,0.0,0.30121684,0.40394974,0.056213018,0.09014148,0.0043323482,8326,0.13981059,0.1184679,59551
CQH0701,963,0,0,0,334,107,181,3460,180,243,15,271,1,9.644787,ProductionLineWorker,3 - Assembly,35,50,39,50,32,0,5271,0.0,0.0,0.0,0.319403,0.5402985,0.06147541,0.05200809,0.05140364,483,0.09161609,0.119878605,5271
